"paper","cross","paper_ID","exp_ID","cntrl_ID","obs_ID","biome","climate","region","soil_suborder","duration_first","duration_last","C_type","C_rate","C_calc","C_app","C_app_tm","C_app_ma","C_app_py","C_app_ty","C_total","C_year","plant","plant_category","plant_anper","plant_gfs","plant_apgfs","plant_measurement","presence","prior_veg","removal_extent","seeding_exotic","seeding_native","plot","factorial","n_trt","n_cntrl","mean_trt","SD_trt","mean_cntrl","SD_cntrl","res","yi","vi","dfc","dlc","cratc","capc","capm","capt","plotc","seedn"
"DeCorte_2011","crust disturbed",16,17,2,403,"creosote scrub",NA,"southwest USA","Calcids",15,15,"sucrose",1263,"no",1,0,0,1,1,1263,"first year","Bromus rubens (red brome)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","veg continued","none",198,0,1,"raked to 2 cm",4,4,0.0417633410672851,0.0501160092807422,0.306264501160092,0.0334106728538279,"biomass",-5.39447078166218,2.31876968838793,"12-18","13-18","1000-1330","1","1 application total","1 application total","1","native not seeded"
"DeCorte_2011","pavement in tact",16,17,3,404,"creosote scrub",NA,"southwest USA","Calcids",15,15,"sucrose",1263,"no",1,0,0,1,1,1263,"first year","Bromus rubens (red brome)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","veg continued","none",198,0,1,NA,4,4,0,0,0.0723897911832942,0.0612529002320176,"biomass",-1.45177339575835,0.631727874539484,"12-18","13-18","1000-1330","1","1 application total","1 application total","1","native not seeded"
"DeCorte_2011","pavement disturbed",16,17,4,405,"creosote scrub",NA,"southwest USA","Calcids",15,15,"sucrose",1263,"no",1,0,0,1,1,1263,"first year","Bromus rubens (red brome)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","veg continued","none",198,0,1,"raked to 2 cm",4,4,0,0,0.0835266821345707,0.122505800464037,"biomass",-0.837561574475965,0.543844336939916,"12-18","13-18","1000-1330","1","1 application total","1 application total","1","native not seeded"
"DeCorte_2011","crust in tact",16,17,5,406,"creosote scrub",NA,"southwest USA","Calcids",15,15,"sucrose",1263,"no",1,0,0,1,1,1263,"first year","Schismus arabicus and barbatus (Mediterranean grass)","exotic annual graminoid","annual","graminoid","annual graminoid","two species","exotic & native","veg continued","none",198,0,1,NA,4,4,0,0,0.212882096069869,0.349344978165938,"biomass",-0.748570657187895,0.53502237680017,"12-18","13-18","1000-1330","1","1 application total","1 application total","1","native not seeded"
"DeCorte_2011","crust disturbed",16,17,6,407,"creosote scrub",NA,"southwest USA","Calcids",15,15,"sucrose",1263,"no",1,0,0,1,1,1263,"first year","Schismus arabicus and barbatus (Mediterranean grass)","exotic annual graminoid","annual","graminoid","annual graminoid","two species","exotic & native","veg continued","none",198,0,1,"raked to 2 cm",4,4,0,0,0.272925764192139,0.229257641921398,"biomass",-1.46240909829136,0.633665023172834,"12-18","13-18","1000-1330","1","1 application total","1 application total","1","native not seeded"
"DeCorte_2011","pavement in tact",16,17,7,408,"creosote scrub",NA,"southwest USA","Calcids",15,15,"sucrose",1263,"no",1,0,0,1,1,1263,"first year","Schismus arabicus and barbatus (Mediterranean grass)","exotic annual graminoid","annual","graminoid","annual graminoid","two species","exotic & native","veg continued","none",198,0,1,NA,4,4,0,0,0.0764192139737991,0.0873362445414838,"biomass",-1.07487068724417,0.572209187143547,"12-18","13-18","1000-1330","1","1 application total","1 application total","1","native not seeded"
"DeCorte_2011","pavement disturbed",16,17,8,409,"creosote scrub",NA,"southwest USA","Calcids",15,15,"sucrose",1263,"no",1,0,0,1,1,1263,"first year","Schismus arabicus and barbatus (Mediterranean grass)","exotic annual graminoid","annual","graminoid","annual graminoid","two species","exotic & native","veg continued","none",198,0,1,"raked to 2 cm",4,4,0,0,0.289301310043668,0.524017467248908,"biomass",-0.678192219332622,0.528746542897707,"12-18","13-18","1000-1330","1","1 application total","1 application total","1","native not seeded"
"Desserud_2013","Byemoor, high",17,18,2,416,"fescue prairie",NA,"central Canada","Chernozems",24,24,"straw",NA,NA,1,0,0,1,1,NA,"first year","Poa pratensis","exotic perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic only","herbicide, TSR and replacement","total",775,0,NA,NA,7,7,7.1,3,11,5,"biomass",-0.88529701656344,0.313705385983433,"19-24","19-24",NA,"1","1 application total","1 application total",NA,"native not seeded"
"Desserud_2013","Byemoor, low",17,18,2,417,"fescue prairie",NA,"central Canada","Chernozems",24,24,"straw",NA,NA,1,0,0,1,1,NA,"first year","Poa pratensis","exotic perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic only","herbicide, TSR and replacement","total",775,0,NA,NA,7,7,9.6,4,11,5,"biomass",-0.28940095469834,0.288705461163583,"19-24","19-24",NA,"1","1 application total","1 application total",NA,"native not seeded"
"Desserud_2013","Drumheller, high",17,19,2,418,"fescue prairie",NA,"central Canada","Chernozems",24,24,"straw",NA,NA,1,0,0,1,1,NA,"first year","Poa pratensis","exotic perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic only","herbicide, TSR and replacement","total",775,0,NA,NA,5,5,4.8,2,4.6,3,"biomass",0.0708138755907889,0.400250730248809,"19-24","19-24",NA,"1","1 application total","1 application total",NA,"native not seeded"
"Desserud_2013","Drumheller, low",17,19,2,419,"fescue prairie",NA,"central Canada","Chernozems",24,24,"straw",NA,NA,1,0,0,1,1,NA,"first year","Poa pratensis","exotic perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic only","herbicide, TSR and replacement","total",775,0,NA,NA,5,5,2.8,2,4.6,3,"biomass",-0.637324880317099,0.42030915015356,"19-24","19-24",NA,"1","1 application total","1 application total",NA,"native not seeded"
"Desserud_2013","Ellerslie, high",17,20,2,420,"fescue prairie",NA,"central Canada","Chernozems",24,24,"straw",NA,NA,1,0,0,1,1,NA,"first year","Poa pratensis","exotic perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic only","herbicide, TSR and replacement","total",775,0,NA,NA,7,7,6.2,3,6.8,2,"biomass",-0.220263951627125,0.287447007442371,"19-24","19-24",NA,"1","1 application total","1 application total",NA,"native not seeded"
"Desserud_2013","Ellerslie, low",17,20,2,421,"fescue prairie",NA,"central Canada","Chernozems",24,24,"straw",NA,NA,1,0,0,1,1,NA,"first year","Poa pratensis","exotic perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic only","herbicide, TSR and replacement","total",775,0,NA,NA,7,7,8.9,6,6.8,2,"biomass",0.439494203190829,0.292612684094226,"19-24","19-24",NA,"1","1 application total","1 application total",NA,"native not seeded"
"Hoelzle_2010",NA,22,24,1,457,"sagebrush steppe","semiarid","Rocky Mountains, USA","Cambids",266,118,"sucrose",160,"no",104,148,1.42307692307692,8,13,2080,"first 13 years","Alyssum alyssoides (ALAL3)","exotic annual biennial forb","annual","forb","annual forb","one species","exotic & native","TSR 5 cm","total",0,NA,160,NA,4,7,3.803525,1.27819091720812,0.665685714285715,0.75632654472913,"biomass",2.98006065521346,0.796528120527655,">200",">100","133-160",">40","1-2",">48",">100","native seeded"
"Hoelzle_2010",NA,22,24,3,459,"sagebrush steppe","semiarid","Rocky Mountains, USA","Cambids",266,118,"sucrose",160,"no",104,148,1.42307692307692,8,13,2080,"first 13 years","Bromus tectorum (cheatgrass, BRTE)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","TSR 5 cm","total",0,NA,160,NA,4,7,1.79020625,1.39758934126692,0.908328571428571,1.45819730828203,"biomass",0.560340638491911,0.407129035181939,">200",">100","133-160",">40","1-2",">48",">100","native seeded"
"Iannone_2008","pooled all trt",24,26,31,499,"sedge meadow",NA,"Midwest, USA","Aquolls",22,22,"sawdust",4191.6,"no",1,0,0,1,1,4191.6,"first year","Phalaris arundinacea","exotic perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","soil fumigant","total",60,2250,1,NA,6,6,330,181.262240965955,760,293.938769133981,"biomass",-1.62489506982415,0.443345166164117,"19-24","19-24","3346-5000","1","1 application total","1 application total","1","native seeded"
"Nowak_2006","native mix",33,44,6,1007,"sagebrush steppe","semiarid","Great Basin, USA","Cambids",20,16,"sucrose",150,"no",2,4,2,1,1,150,"first year","Bromus tectorum L.","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","partial",150,262.5,3.75,NA,6,6,298.987626546681,153.747500165694,203.149606299212,67.7811559870265,"biomass",0.744319750348194,0.356417162114933,"19-24","13-18","133-160","2","1-2","1-6","1.3-3.75","native seeded"
"Nowak_2006","native mix",33,44,7,1008,"sagebrush steppe","semiarid","Great Basin, USA","Cambids",20,16,"sucrose",150,"no",2,4,2,1,1,150,"first year","Bromus tectorum L.","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","partial",300,262.5,3.75,NA,6,6,317.885264341957,190.117876548975,242.9696287964,82.659946325642,"biomass",0.471573086462298,0.342599215661482,"19-24","13-18","133-160","2","1-2","1-6","1.3-3.75","native seeded"
"Nowak_2006","native mix",33,44,8,1009,"sagebrush steppe","semiarid","Great Basin, USA","Cambids",20,16,"sucrose",150,"no",2,4,2,1,1,150,"first year","Bromus tectorum L.","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","partial",600,262.5,3.75,NA,6,6,315.185601799775,155.400699092205,396.175478065241,261.205430389027,"biomass",-0.347731677249884,0.338371554973459,"19-24","13-18","133-160","2","1-2","1-6","1.3-3.75","native seeded"
"Nowak_2006","native mix",33,44,9,1010,"sagebrush steppe","semiarid","Great Basin, USA","Cambids",20,16,"sucrose",150,"no",2,4,2,1,1,150,"first year","Bromus tectorum L.","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","partial",1200,262.5,3.75,NA,6,6,322.609673790776,123.98991948846,331.383577052868,186.81147869595,"biomass",-0.0510653861875017,0.33344198640277,"19-24","13-18","133-160","2","1-2","1-6","1.3-3.75","native seeded"
"Nowak_2006","wheatgrass",33,44,11,1012,"sagebrush steppe","semiarid","Great Basin, USA","Cambids",20,16,"sucrose",150,"no",2,4,2,1,1,150,"first year","Bromus tectorum L.","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","partial",150,150,3.75,NA,6,6,245.1,139.620915338641,220.2,158.481986358072,"biomass",0.153842947335193,0.334319485518532,"19-24","13-18","133-160","2","1-2","1-6","1.3-3.75","native seeded"
"Nowak_2006","wheatgrass",33,44,12,1013,"sagebrush steppe","semiarid","Great Basin, USA","Cambids",20,16,"sucrose",150,"no",2,4,2,1,1,150,"first year","Bromus tectorum L.","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","partial",300,150,3.75,NA,6,6,299.7,227.312648130279,351.3,283.650912214292,"biomass",-0.185245560801092,0.334763163241521,"19-24","13-18","133-160","2","1-2","1-6","1.3-3.75","native seeded"
"Nowak_2006","wheatgrass",33,44,13,1014,"sagebrush steppe","semiarid","Great Basin, USA","Cambids",20,16,"sucrose",150,"no",2,4,2,1,1,150,"first year","Bromus tectorum L.","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","partial",600,150,3.75,NA,6,6,441.6,472.016673434318,386.1,322.842748098823,"biomass",0.126647914599492,0.334001653928017,"19-24","13-18","133-160","2","1-2","1-6","1.3-3.75","native seeded"
"Nowak_2006","wheatgrass",33,44,14,1015,"sagebrush steppe","semiarid","Great Basin, USA","Cambids",20,16,"sucrose",150,"no",2,4,2,1,1,150,"first year","Bromus tectorum L.","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","partial",1200,150,3.75,NA,6,6,246.8,113.901273039418,373.3,249.847953763884,"biomass",-0.601186247325825,0.348392704332238,"19-24","13-18","133-160","2","1-2","1-6","1.3-3.75","native seeded"
"Paschke_2000","early",35,47,1,1037,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Agropyron cristatum","exotic perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.035,0.07,0.0125,0.025,"biomass",0.371847223734821,0.508641897362456,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","early",35,47,2,1038,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Agropyron intermedium","exotic perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,11.755,5.14860822617789,7.385,3.1917027848261,"biomass",0.886186986766118,0.549082960969601,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","early",35,47,3,1039,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Bromus tectorum","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,2.745,2.21993243140416,6.715,4.13131536761195,"biomass",-1.03984386520543,0.567579704000336,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","early",35,47,6,1042,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Eragrostis cilianensis","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.0025,0.005,1.795,2.35901815734145,"biomass",-0.933415635845695,0.554454046827576,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","early",35,47,7,1043,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Kochia scoparia","exotic annual forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0,0,0.0575,0.0903234926989282,"biomass",-0.782015368724899,0.538221752307621,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","early",35,47,8,1044,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Lactuca scariola","exotic annual biennial forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.0675,0.0655108133567785,0.11,0.181291661878495,"biomass",-0.270837616595256,0.504584563410187,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","early",35,47,10,1046,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Polygonum aviculare","exotic annual forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0,0,0.015,0.0191485421551268,"biomass",-0.962284986982039,0.557874524760689,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","early",35,47,11,1047,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Salsola kali","exotic annual forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.4525,0.303795435559303,14.055,21.1171281191359,"biomass",-0.79120151348061,0.539124989683375,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","early",35,47,12,1048,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Setaria viridis","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0,0,0.3,0.6,"biomass",-0.614211821282374,0.523578510087688,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","early",35,47,13,1049,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Sisymbrium altissimum","exotic annual biennial forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.0875,0.149527032115713,0.205,0.249332442066143,"biomass",-0.496470494540115,0.515405184496807,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","early",35,47,14,1050,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Taraxacum officinale","exotic perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.375,0.75,0.4675,0.61293691899466,"biomass",-0.117312452359006,0.500860138217405,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","early",35,47,15,1051,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Tragopogon dubius","exotic annual biennial forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,23.0225,8.76368025812596,21.47,5.8678502593937,"biomass",0.180826247365117,0.502043633233509,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","early",35,47,17,1053,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Triticum cereale","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.1925,0.365273869856578,0.1525,0.254476587004253,"biomass",0.110375985278544,0.500761428632888,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","mid",35,48,1,1054,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Agropyron cristatum","exotic perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,3.975,7.95,2.9725,3.73216090221201,"biomass",0.140222139304163,0.50122889052194,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","mid",35,48,3,1056,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Bromus tectorum","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,15.035,6.34541566802365,19.18,11.8050638851864,"biomass",-0.379918744244448,0.509021140764267,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","mid",35,48,4,1057,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Convolvulus arvensis","exotic perennial forb vine","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,13.44,20.254230833746,2.3975,2.77957280890427,"biomass",0.663511218716167,0.527515446085138,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","mid",35,48,7,1060,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Kochia scoparia","exotic annual forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.0075,0.015,0.375,0.510979451641649,"biomass",-0.88311046302439,0.548742755618947,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","mid",35,48,8,1061,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Lactuca scariola","exotic annual biennial forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.845,1.17216324232876,1.875,2.80453798928332,"biomass",-0.416258875261329,0.510829465702114,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","mid",35,48,11,1064,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Salsola kali","exotic annual forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,18.15,22.3902315009619,68.5675,66.6455266690871,"biomass",-0.880919902666302,0.548501242182101,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","mid",35,48,13,1066,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Sisymbrium altissimum","exotic annual biennial forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0,0,0.765,0.709436396021518,"biomass",-1.32463472670992,0.609666072450366,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","mid",35,48,14,1067,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Taraxacum officinale","exotic perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.0875,0.118145390656315,0,0,"biomass",0.909786392235101,0.55173195496851,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","mid",35,48,15,1068,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Tragopogon dubius","exotic annual biennial forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,4.6325,1.13220654770526,9.93,10.875112259957,"biomass",-0.595174639049857,0.522139553185508,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","mid",35,48,17,1070,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Triticum cereale","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.0025,0.005,0,0,"biomass",0.614211821282374,0.523578510087688,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","late",35,49,11,1081,"shortgrass steppe",NA,"Great Plains, USA","Ustalfs",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Salsola kali","exotic annual forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.6925,1.35836605277566,2.8025,5.3411882261035,"biomass",-0.470309292173848,0.513824426894067,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","uncult",35,50,6,1093,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Eragrostis cilianensis","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.0025,0.005,0,0,"biomass",0.614211821282374,0.523578510087688,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","uncult",35,50,11,1098,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Salsola kali","exotic annual forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.0075,0.00957427107756338,0.01,0.02,"biomass",-0.138500962745784,0.501198907292594,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","early",35,47,115,1202,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Scorzonera laciniata","exotic perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.0825,0.0708872343937891,0.2325,0.458357575116488,"biomass",-0.397285208197699,0.509864721040793,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Paschke_2000","mid",35,48,23,1228,"shortgrass steppe",NA,"Great Plains, USA","Ustolls",39,0.75,"sucrose",160,"no",32,38.25,1.1953125,8,4,1280,"relevant","Amaranthus retroflexus","exotic annual forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0,0,0.0525,0.0984462628374824,"biomass",-0.655100959404774,0.526822329188316,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded"
"Reever Morgan_1999","Aug harvest",39,54,4,1616,"mixed-grass prairie",NA,"Rocky Mountains, USA",NA,6,2,"sucrose AND sawdust",714.312072072072,"yes",3.5,4,1.14285714285714,3.5,1,714.312072072072,"relevant","Centaurea diffusa","exotic annual perennial forb","unknown","forb","unknown forb","one species","exotic & native","veg continued","none",0,0,2.25,NA,9,5,40.9,57.3,65.6,76.9207384259928,"biomass",-0.358377173193262,0.315698046763468,"5-6","2","714-999","3-6","1-2","1-6","1.3-3.75","native not seeded"
"Smith_2021","slash seeded",42,58,1,1724,"grassy woodland","Mediterranean","southeast Australia",NA,5,5,"sucrose AND sawdust",420,"no",1,0,0,1,1,420,"relevant","exotic plants","exotic","unknown","unknown","unknown unknown","total","exotic & native","mow","partial",0,1480,2,"slash",6,6,196.208333333333,89.5804722953986,235.381666666667,82.8308982002892,"biomass",-0.41899039512921,0.340648039633772,"5-6","4-6","420-500","1","1 application total","1 application total","1.3-3.75","native seeded"
"Smith_2021","slash planted",42,58,2,1725,"grassy woodland","Mediterranean","southeast Australia",NA,5,5,"sucrose AND sawdust",420,"no",1,0,0,1,1,420,"relevant","exotic plants","exotic","unknown","unknown","unknown unknown","total","exotic & native","mow","partial",0,NA,2,"slash",6,6,121.995,28.67072566225,170.885,28.6657075614749,"biomass",-1.57362535715842,0.436512365195499,"5-6","4-6","420-500","1","1 application total","1 application total","1.3-3.75","native seeded"
"Smith_2021","control seeded",42,58,3,1726,"grassy woodland","Mediterranean","southeast Australia",NA,5,5,"sucrose AND sawdust",420,"no",1,0,0,1,1,420,"relevant","exotic plants","exotic","unknown","unknown","unknown unknown","total","exotic & native","veg continued","none",0,1480,2,NA,6,6,286.321833333333,29.0160038628111,370.195,59.3576268898951,"biomass",-1.65659043144139,0.447678827397633,"5-6","4-6","420-500","1","1 application total","1 application total","1.3-3.75","native seeded"
"Smith_2021","control planted",42,58,4,1727,"grassy woodland","Mediterranean","southeast Australia",NA,5,5,"sucrose AND sawdust",420,"no",1,0,0,1,1,420,"relevant","exotic plants","exotic","unknown","unknown","unknown unknown","total","exotic & native","veg continued","none",0,NA,2,NA,6,6,219.578333333333,46.7901572626836,247.631666666667,59.2390956773199,"biomass",-0.484950909956332,0.343132391044478,"5-6","4-6","420-500","1","1 application total","1 application total","1.3-3.75","native seeded"
"Sollenberger_2016",NA,43,59,1,1730,"tallgrass prairie",NA,"Midwest, USA",NA,46,46,"woodchip",NA,NA,1,0,0,1,1,NA,"first year","exotic","exotic","unknown","unknown","unknown unknown","total","exotic & native","herbicide, mow","total",0,NA,16,NA,4,4,31.7903930131004,30.0436681222708,90.8296943231441,41.2227074235798,"biomass",-1.42180903884199,0.626346308933299,"37-50","36-49",NA,"1","1 application total","1 application total","12.5-16","native seeded"
