"paper","cross","paper_ID","exp_ID","cntrl_ID","obs_ID","biome","climate","region","soil_suborder","duration_first","duration_last","C_type","C_rate","C_app","C_app_tm","C_app_ma","C_app_py","C_app_ty","C_total","C_year","plant","plant_category","plant_anper","plant_gfs","plant_apgfs","plant_measurement","presence","prior_veg","removal_extent","seeding_exotic","seeding_native","plot","factorial","n_trt","n_cntrl","mean_trt","SD_trt","mean_cntrl","SD_cntrl","yi","vi","dfc","dlc","cratc","capc","capm","capt","plotc","seedn"
"Morris_2013","no seed",30,33,35,639,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Microlaena stipoides","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,25,NA,3,3,4,2,11.3333333333333,6.42910050732864,-1.22898804583026,0.792534301399473,"7-12","2","714-999","3-6","2-4","7-12","25","native not seeded"
"Morris_2013","no seed",30,33,37,641,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Aristida ramosa","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,25,NA,3,3,29.3333333333333,29.365512652316,6.33333333333333,5.5075705472861,0.868636823908676,0.729544160987513,"7-12","2","714-999","3-6","2-4","7-12","25","native not seeded"
"Morris_2013","no seed",30,33,38,642,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Aristida vagans","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,25,NA,3,3,10.6666666666667,8.02080627701064,19,2.64575131106459,-1.11333933681912,0.769960373242404,"7-12","2","714-999","3-6","2-4","7-12","25","native not seeded"
"Morris_2013","no seed",30,33,39,643,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Bothriochloa macra","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,25,NA,3,3,1,1.73205080756888,0.666666666666667,0.577350269189626,0.206012907745701,0.67020344317982,"7-12","2","714-999","3-6","2-4","7-12","25","native not seeded"
"Morris_2013","no seed",30,33,42,646,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Eragrostis brownii","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,25,NA,3,3,6,5.29150262212918,16,9.64365076099295,-1.0257992428141,0.754355340546499,"7-12","2","714-999","3-6","2-4","7-12","25","native not seeded"
"Morris_2013","no seed",30,33,43,647,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Paspalidium distans","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,25,NA,3,3,11,10.5356537528527,8.66666666666667,7.02376916856849,0.207931331107197,0.670269619871334,"7-12","2","714-999","3-6","2-4","7-12","25","native not seeded"
"Morris_2013","no seed",30,33,45,649,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Themeda australis","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,25,NA,3,3,23.6666666666667,40.9918691124634,10.3333333333333,17.8978583448784,0.336361614004598,0.676094927947981,"7-12","2","714-999","3-6","2-4","7-12","25","native not seeded"
"Morris_2013","no seed",30,33,47,651,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Phyllanthus virgatus","native perennial subshrub","perennial","subshrub","perennial subshrub","one species","exotic & native","veg continued","none",0,0,25,NA,3,3,0.666666666666667,1.15470053837925,1.33333333333333,1.15470053837925,-0.460658865961781,0.684350549232433,"7-12","2","714-999","3-6","2-4","7-12","25","native not seeded"
"Morris_2013","seeded",30,33,68,672,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Dianella revoluta","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,1,1.73205080756888,1.33333333333333,2.3094010767585,-0.130294003174112,0.668081377271928,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,69,673,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Goodenia hederacea","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,1.33333333333333,2.3094010767585,0,0,0.651470015870561,0.702034431798199,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,71,675,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Linum marginale","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,0.333333333333333,0.577350269189626,0,0,0.65147001587056,0.702034431798199,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,72,676,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Tricoryne elatior","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,5.66666666666667,8.14452781524708,6.33333333333333,5.5075705472861,-0.0765112731453514,0.66715449790986,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,73,677,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Viola hederacea","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,0,0,1,1.73205080756888,-0.651470015870559,0.702034431798199,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,75,679,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Wahlenbergia gracilis","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,4,4,1.33333333333333,1.15470053837925,0.722741091276506,0.710196223751629,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,76,680,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Carex inversa","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,9.66666666666667,10.5987420637231,12,3,-0.239024148725633,0.671427711972834,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,77,681,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Cyperus gracilis","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,1.33333333333333,2.3094010767585,0,0,0.651470015870561,0.702034431798199,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,78,682,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Fimbristylis dichotoma","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,3.33333333333333,1.15470053837925,3.66666666666667,3.78593889720018,-0.0950266683260924,0.667419172307763,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,79,683,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Lomandra filiformis","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,1.66666666666667,1.52752523165195,3,5.19615242270663,-0.277787748135609,0.673097169417854,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,80,684,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Lomandra multiflora","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,0,0,1.33333333333333,2.3094010767585,-0.651470015870561,0.702034431798199,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,81,685,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Dichelachne micrantha","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,5,3,2.66666666666667,2.88675134594813,0.632398454866942,0.699993983809841,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,82,686,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Microlaena stipoides","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,2.33333333333333,4.04145188432738,7,7.93725393319377,-0.591199406097838,0.69579306148087,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,83,687,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Poa labillardieri","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,7,3.60555127546399,0,0,2.19069250891519,1.06659447238476,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,85,689,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Aristida vagans","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,22.6666666666667,14.1891977691952,47,64.0858798800485,-0.418313630651081,0.681248857799041,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,86,690,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Bothriochloa macra","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,1.33333333333333,2.3094010767585,0.666666666666667,1.15470053837925,0.291346248157888,0.673740219692973,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,87,691,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Capillipedium parviflorum","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,3,1,0,0,3.38513750128654,1.62159632521804,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,89,693,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Eragrostis brownii","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,15.6666666666667,6.80685928555404,7.66666666666667,4.16333199893227,1.13132918302413,0.773325476696837,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,90,694,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Paspalidium distans","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,9,6.2449979983984,2.66666666666667,3.05505046330389,1.02793116148759,0.754720206063102,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,91,695,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Sorghum leiocladum","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,2.33333333333333,0.577350269189626,0,0,4.56029011109392,2.39968715811175,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,92,696,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Themeda australis","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,33.3333333333333,37.4343870436439,24,34.8711915483254,0.205855425566173,0.670198038019586,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,93,697,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Bursaria spinosa","native perennial shrub","perennial","shrub","perennial shrub","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,3.33333333333333,5.77350269189626,0,0,0.65147001587056,0.702034431798199,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2013","seeded",30,33,94,698,"grassy woodland",NA,"southeast Australia","Blacktown",11,2,"sucrose",840,4,9,2.25,4,1,840,"relevant","Phyllanthus virgatus","native perennial subshrub","perennial","subshrub","perennial subshrub","one species","exotic & native","veg continued","none",0,NA,25,"seeded",3,3,2.33333333333333,0.577350269189626,1.66666666666667,1.15470053837925,0.582692496315776,0.694960878771892,"7-12","2","714-999","3-6","2-4","7-12","25","native seeded"
"Morris_2018","low C",31,34,1,699,"grassy woodland",NA,"southeast Australia","Blacktown",30,1,"sucrose",700,10,29,2.9,3.33333333333333,3,2100,"relevant","native forb","native forb","unknown","forb","unknown forb","by lifeform","exotic & native","mow","partial",0,NA,25,"slash",4,4,5.375,3.77215676591876,31.5,3.39116499156263,-6.32690925297114,3.00186129345824,"25-36","0-1.5","620-700","7-10","2-4","25-36","25","native seeded"
"Morris_2018","low C",31,34,2,700,"grassy woodland",NA,"southeast Australia","Blacktown",30,1,"sucrose",700,10,29,2.9,3.33333333333333,3,2100,"relevant","native graminoid","native graminoid","unknown","graminoid","unknown graminoid","by lifeform","exotic & native","mow","partial",0,NA,4,"slash",4,4,51.375,33.5390476623273,62.375,57.982081816203,-0.201731167829855,0.502543466504625,"25-36","0-1.5","620-700","7-10","2-4","25-36","4","native seeded"
"Morris_2018","low C",31,34,3,701,"grassy woodland",NA,"southeast Australia","Blacktown",30,1,"sucrose",700,10,29,2.9,3.33333333333333,3,2100,"relevant","native shrub","native shrub","unknown","shrub","unknown shrub","by lifeform","exotic & native","mow","partial",0,NA,4,"slash",4,4,0.25,0.5,0,0,0.614211821282374,0.523578510087688,"25-36","0-1.5","620-700","7-10","2-4","25-36","4","native seeded"
"Morris_2018","high C",31,34,1,704,"grassy woodland",NA,"southeast Australia","Blacktown",30,1,"sucrose",3500,10,29,2.9,3.33333333333333,3,10500,"relevant","native forb","native forb","unknown","forb","unknown forb","by lifeform","exotic & native","mow","partial",0,NA,4,"slash",4,4,1.875,1.54784796841723,31.5,3.39116499156263,-9.76257148927803,6.45673763020402,"25-36","0-1.5","3346-5000","7-10","2-4","25-36","4","native seeded"
"Morris_2018","high C",31,34,2,705,"grassy woodland",NA,"southeast Australia","Blacktown",30,1,"sucrose",3500,10,29,2.9,3.33333333333333,3,10500,"relevant","native graminoid","native graminoid","unknown","graminoid","unknown graminoid","by lifeform","exotic & native","mow","partial",0,NA,4,"slash",4,4,34.5,8.54400374531753,62.375,57.982081816203,-0.584257928497231,0.521334832938242,"25-36","0-1.5","3346-5000","7-10","2-4","25-36","4","native seeded"
"Neill_2015","trt 23",32,35,10,718,"coastal sandplain grassland",NA,"northeast USA","Psamments, Udepts",46,46,"sawdust",76.3371936936937,1,0,0,1,1,76.3371936936937,"first year","Schizachyrium scoparium","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","till","total",0,NA,25,"multi-till",3,3,14.6666666666667,20.2319878739914,24.5333333333333,33.7165142524154,-0.283140226966965,0.673347365677242,"37-50","36-49","30-100","1","1 application total","1 application total","25","native seeded"
"Neill_2015","trt 30",32,35,16,724,"coastal sandplain grassland",NA,"northeast USA","Psamments, Udepts",46,46,"woodchip",NA,1,0,0,1,1,NA,"first year","Andropogon gerardii","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","till","total",0,NA,25,NA,3,3,4.86666666666667,5.25388744962559,1,0.866025403784439,0.819388250191532,0.722616425379328,"37-50","36-49",NA,"1","1 application total","1 application total","25","native seeded"
"Peltzer_1998",NA,49,65,2,1578,"mixed-grass prairie","continental","central Canada","Chernozems",39,2,"sawdust",183.945045045045,8,37,4.625,2,4,735.78018018018,"relevant","Vicia americana","native perennial forb vine","perennial","forb","perennial forb","one species","exotic & native","herbicide","partial",0,NA,0.00785398163397448,NA,10,10,1.5,4.7,0,0,0.432228690975026,0.20467054103255,"37-50","2","174-200","7-10","4-11","37-48","<1","native seeded"
"Peltzer_1998",NA,49,65,3,1579,"mixed-grass prairie","continental","central Canada","Chernozems",39,2,"sawdust",183.945045045045,8,37,4.625,2,4,735.78018018018,"relevant","Andropogon  gerardii (big bluestem)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","herbicide","partial",0,NA,0.00785398163397448,NA,10,10,3.6,8.3,0.6,1.3,0.483615952699984,0.205847109742648,"37-50","2","174-200","7-10","4-11","37-48","<1","native seeded"
"Prober_2005","Windermere",37,52,10,1589,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Bothriochloa macra","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,6,NA,4,4,57.5,17.9907383580182,59,14.3759057685652,-0.0800138122813943,0.500400138134738,"25-36","2","620-700","7-10","2-4","25-36","6-9","native not seeded"
"Prober_2005","Windermere",37,52,11,1590,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Bothriochloa macra","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,8000,6,"Poa sieberiana seeded",4,4,77.5,6.60807586719967,53,15.8745078663875,1.75030231905844,0.691472388006335,"25-36","2","620-700","7-10","2-4","25-36","6-9","native seeded"
"Prober_2005","Windermere",37,52,12,1591,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Bothriochloa macra","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,4000,6,"Themeda australis seeded",4,4,57.5,1.91485421551268,49.5,10.5039675043925,0.920419323390115,0.55294823317937,"25-36","2","620-700","7-10","2-4","25-36","6-9","native seeded"
"Prober_2005","Windermere",37,52,13,1592,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Austrodanthonia spp.","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,6,NA,4,4,9,7.74596669241483,6.5,5.25991127935317,0.327997798061478,0.506723909720824,"25-36","2","620-700","7-10","2-4","25-36","6-9","native not seeded"
"Prober_2005","Windermere",37,52,14,1593,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Austrodanthonia spp.","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,8000,6,"Poa sieberiana seeded",4,4,4.5,4.43471156521669,6.5,3.41565025531987,-0.438909380306102,0.512040090257543,"25-36","2","620-700","7-10","2-4","25-36","6-9","native seeded"
"Prober_2005","Windermere",37,52,15,1594,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Austrodanthonia spp.","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,4000,6,"Themeda australis seeded",4,4,6,4.32049379893857,5,7.39369100427294,0.143448976307956,0.501286100550238,"25-36","2","620-700","7-10","2-4","25-36","6-9","native seeded"
"Prober_2005","Windermere",37,52,16,1595,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Elymus scaber","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,6,NA,4,4,6,6.73300329224139,4.5,2.51661147842358,0.256350520587897,0.504107224337855,"25-36","2","620-700","7-10","2-4","25-36","6-9","native not seeded"
"Prober_2005","Windermere",37,52,17,1596,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Elymus scaber","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,8000,6,"Poa sieberiana seeded",4,4,2.5,2.51661147842358,5,3.46410161513775,-0.717244881539783,0.532152513755939,"25-36","2","620-700","7-10","2-4","25-36","6-9","native seeded"
"Prober_2005","Windermere",37,52,18,1597,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Elymus scaber","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,4000,6,"Themeda australis seeded",4,4,0.5,1,4.5,2.51661147842358,-1.8145019726107,0.705776088038007,"25-36","2","620-700","7-10","2-4","25-36","6-9","native seeded"
"Prober_2005","Windermere",37,52,25,1604,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Lomandra","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,6,NA,4,4,7.5,3.78593889720018,3.5,4.43471156521669,0.842691666621846,0.544383077812119,"25-36","2","620-700","7-10","2-4","25-36","6-9","native not seeded"
"Prober_2005","Windermere",37,52,26,1605,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Lomandra","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,8000,6,"Poa sieberiana seeded",4,4,6,6.73300329224139,4.5,3,0.249980568053158,0.503905642775261,"25-36","2","620-700","7-10","2-4","25-36","6-9","native seeded"
"Prober_2005","Windermere",37,52,27,1606,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Lomandra","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,4000,6,"Themeda australis seeded",4,4,11,9.59166304662544,4,4.32049379893857,0.817405944821439,0.541759529914339,"25-36","2","620-700","7-10","2-4","25-36","6-9","native seeded"
"Rowe_2009",NA,40,55,2,1618,"sagebrush steppe",NA,"Rocky Mountains, USA","Ustolls",22,2,"sucrose",260.4,18,20,1.11111111111111,9,2,520.8,"relevant","total native annual/biennial","native annual biennial","annual","unknown","annual unknown","by duration","exotic & native","veg continued","none",0,584,1.5,NA,12,12,0.292772186642309,0,2.63494967978042,7.60644453461169,-0.420419819710381,0.170349017183444,"19-24","2","210-300","15-22","1-2","13-24","1.3-3.75","native seeded"
"Rowe_2009",NA,40,55,3,1619,"sagebrush steppe",NA,"Rocky Mountains, USA","Ustolls",22,2,"sucrose",260.4,18,20,1.11111111111111,9,2,520.8,"relevant","total native perennial","native perennial","perennial","unknown","perennial unknown","by duration","exotic & native","veg continued","none",0,584,1.5,NA,12,12,42.0128087831655,13.6916001623013,38.1335773101555,16.4806298249921,0.247201334595537,0.167939760413038,"19-24","2","210-300","15-22","1-2","13-24","1.3-3.75","native seeded"
"Sandel_2011","Tom's Point",41,56,1,1620,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Achillea millefolium","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,0.46875,1.93521050083439,0.3125,1.51054494529161,0.0877379218034069,0.125120280358162,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded"
"Sandel_2011","Tom's Point",41,56,6,1625,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Baccharis pilularis","native perennial shrub subshrub","perennial","shrub","perennial shrub","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,0.78125,4.00582413295029,5.3125,21.3785792510553,-0.287181331461591,0.126288642455313,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded"
"Sandel_2011","Tom's Point",41,56,9,1628,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Bromus carinatus","native annual perennial graminoid","unknown","graminoid","unknown graminoid","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,6.25,7.81735959970572,2.265625,3.07701250442389,0.653780989765252,0.131678587227788,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded"
"Sandel_2011","Tom's Point",41,56,15,1634,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Danthonia californica","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,2.109375,7.00366613179942,0.546875,2.68995596529722,0.287094839767044,0.126287866359701,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded"
"Sandel_2011","Tom's Point",41,56,16,1635,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Daucus pusillus","native annual forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,2.03125,5.68475753695514,0.78125,1.8298126367785,0.288536675835863,0.12630083458285,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded"
"Sandel_2011","Tom's Point",41,56,17,1636,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Elymus glaucus","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,11.328125,18.1755589311668,8.203125,12.6103757827018,0.194733390254613,0.125592517082501,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded"
"Sandel_2011","Tom's Point",41,56,20,1639,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Eschscholzia californica","native annual perennial forb","unknown","forb","unknown forb","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,0.46875,1.71796067734069,0.234375,1.38864085086764,0.146259595722288,0.125334247958451,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded"
"Sandel_2011","Tom's Point",41,56,21,1640,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Pteridium aquilinum","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,0.78125,5.13459709242968,0,0,0.209746079639731,0.125687397155066,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded"
